folder,pass,adopted,decode_success,decode_note,decode_variant,diff_mode,repr_mode,window_n,stat_kind,fft_target_hz,diff_threshold,phase_steps,n_maps,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,fourier,1,0,QR未検出,,fourier,binary,,,9.606183,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,14.606183,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,15.787634,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,29.212366,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,9.606183,8,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,14.606183,8,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,15.787634,8,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,29.212366,8,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,9.606183,12,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,14.606183,12,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,15.787634,12,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_4,fourier,0,0,QR未検出,,fourier,binary,,,29.212366,12,,1,0.650206,,0.650206,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,0,rice,R,R,4,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,1,0,QR未検出,,fourier,binary,,,9.606183,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,14.606183,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,15.787634,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,29.212366,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,9.606183,8,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,14.606183,8,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,15.787634,8,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,9.606183,12,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,14.606183,12,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,15.787634,12,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,29.212366,8,,1,0.650194,,0.650194,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_8,fourier,0,0,QR未検出,,fourier,binary,,,29.212366,12,,1,0.649466,,0.649466,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,1,rice,R,R,8,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,1,0,QR未検出,,fourier,binary,,,29.212366,12,,1,0.841487,,0.841487,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,0,0,QR未検出,,fourier,binary,,,9.606183,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,0,0,QR未検出,,fourier,binary,,,14.606183,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,0,0,QR未検出,,fourier,binary,,,15.787634,4,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,0,0,QR未検出,,fourier,binary,,,9.606183,8,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,0,0,QR未検出,,fourier,binary,,,14.606183,8,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,0,0,QR未検出,,fourier,binary,,,15.787634,8,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,0,0,QR未検出,,fourier,binary,,,9.606183,12,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,0,0,QR未検出,,fourier,binary,,,15.787634,12,,1,0.650222,,0.650222,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,0,0,QR未検出,,fourier,binary,,,29.212366,4,,1,0.650209,,0.650209,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
rice_R_12,fourier,0,0,QR未検出,,fourier,binary,,,14.606183,12,,1,0.650187,,0.650187,frame_00000.png,frame_00118.png,r180_e125_f0.mp4,180 Hz,1/125,蛍光灯なし,59.606 fps,180,125,0,2,rice,R,R,12,,,frame_00000.png,frame_00118.png,,119,1.996437
