folder,cond,frame_1,frame_2,success,accuracy,recall,precision,diff_threshold
rice_R_4,0,frame_00000.png,frame_00001.png,0,0.639591,0.006784,0.831361,12
rice_R_4,0,frame_00001.png,frame_00002.png,0,0.638371,0.004476,0.647799,12
rice_R_4,0,frame_00002.png,frame_00003.png,0,0.637372,0.001231,0.387538,12
rice_R_4,0,frame_00003.png,frame_00004.png,0,0.638056,0.001753,0.751553,12
rice_R_4,0,frame_00004.png,frame_00005.png,0,0.638168,0.002289,0.739470,12
rice_R_4,0,frame_00005.png,frame_00006.png,0,0.638994,0.005601,0.752758,12
rice_R_4,0,frame_00006.png,frame_00007.png,0,0.637384,0.001067,0.379074,12
rice_R_4,0,frame_00007.png,frame_00008.png,0,0.637610,0.001825,0.492188,12
rice_R_4,0,frame_00008.png,frame_00009.png,0,0.638696,0.004606,0.734411,12
rice_R_4,0,frame_00009.png,frame_00010.png,0,0.647072,0.048975,0.681195,12
rice_R_4,0,frame_00010.png,frame_00011.png,0,0.637561,0.002236,0.479296,12
rice_R_4,0,frame_00011.png,frame_00012.png,0,0.636975,0.000908,0.250333,12
rice_R_4,0,frame_00012.png,frame_00013.png,0,0.637703,0.001386,0.538462,12
rice_R_4,0,frame_00013.png,frame_00014.png,0,0.641223,0.010878,0.918467,12
rice_R_4,0,frame_00014.png,frame_00015.png,0,0.638553,0.003322,0.810365,12
rice_R_4,0,frame_00015.png,frame_00016.png,0,0.637157,0.001024,0.305036,12
rice_R_4,0,frame_00016.png,frame_00017.png,0,0.638179,0.002723,0.692025,12
rice_R_4,0,frame_00017.png,frame_00018.png,0,0.638320,0.002854,0.750000,12
rice_R_4,0,frame_00018.png,frame_00019.png,0,0.637696,0.002182,0.521338,12
rice_R_4,0,frame_00019.png,frame_00020.png,0,0.637410,0.001033,0.386282,12
rice_R_4,0,frame_00096.png,frame_00097.png,0,0.638093,0.004041,0.593617,12
rice_R_4,0,frame_00097.png,frame_00098.png,0,0.638766,0.005268,0.711676,12
rice_R_4,0,frame_00098.png,frame_00099.png,0,0.637494,0.002018,0.457330,12
rice_R_4,0,frame_00099.png,frame_00100.png,0,0.637218,0.000657,0.267717,12
rice_R_4,0,frame_00100.png,frame_00101.png,0,0.637416,0.002284,0.442470,12
rice_R_4,0,frame_00101.png,frame_00102.png,0,0.639267,0.007431,0.718152,12
rice_R_4,0,frame_00102.png,frame_00103.png,0,0.638026,0.003703,0.586391,12
rice_R_4,0,frame_00103.png,frame_00104.png,0,0.637386,0.001815,0.421525,12
rice_R_4,0,frame_00104.png,frame_00105.png,0,0.637480,0.001531,0.440278,12
rice_R_4,0,frame_00105.png,frame_00106.png,0,0.638025,0.004177,0.574751,12
rice_R_4,0,frame_00106.png,frame_00107.png,0,0.639353,0.007668,0.724453,12
rice_R_4,0,frame_00107.png,frame_00108.png,0,0.637580,0.002443,0.486071,12
rice_R_4,0,frame_00108.png,frame_00109.png,0,0.636997,0.001193,0.288551,12
rice_R_4,0,frame_00109.png,frame_00110.png,0,0.638348,0.004186,0.654834,12
rice_R_4,0,frame_00110.png,frame_00111.png,0,0.638864,0.005417,0.729045,12
rice_R_4,0,frame_00111.png,frame_00112.png,0,0.637480,0.000999,0.414000,12
rice_R_4,0,frame_00112.png,frame_00113.png,0,0.637773,0.001275,0.590604,12
rice_R_4,0,frame_00113.png,frame_00114.png,0,0.637766,0.002376,0.542448,12
rice_R_4,0,frame_00114.png,frame_00115.png,0,0.640002,0.008266,0.827453,12
rice_R_4,0,frame_00115.png,frame_00116.png,0,0.637514,0.001415,0.448698,12
rice_R_8,1,frame_00000.png,frame_00001.png,0,0.662422,0.072214,0.950010,12
rice_R_8,1,frame_00001.png,frame_00002.png,0,0.637288,0.000913,0.329268,12
