folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,task_key,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.539144,0.363338,0.506626,0.559988,,lockin:lockin::None:8.824865717702686:4:8:binary:0,lockin,,,8.824866,4
rice_R_4,frame_00000.png,frame_00116.png,rice_R_4/rgb_max_lockin_f276_ps8_th8/00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.116177,0.356988,0.616315,0.141038,,lockin:lockin::None:8.824865717702686:8:8:binary:0,lockin,,,8.824866,8
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.032824,0.391475,0.642600,0.038305,,lockin:lockin::None:8.824865717702686:12:8:binary:0,lockin,,,8.824866,12
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.137711,0.272391,0.568206,0.193639,,lockin:lockin::None:13.824865717702686:4:8:binary:0,lockin,,,13.824866,4
rice_R_4,frame_00000.png,frame_00116.png,rice_R_4/rgb_max_lockin_f276_ps8_th8/00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.318953,0.365183,0.566325,0.361348,,lockin:lockin::None:13.824865717702686:8:8:binary:0,lockin,,,13.824866,8
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.116202,0.382170,0.623836,0.144360,,lockin:lockin::None:13.824865717702686:12:8:binary:0,lockin,,,13.824866,12
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.329675,0.322206,0.521279,0.340465,,lockin:lockin::None:17.35026856459463:4:8:binary:0,lockin,,,17.350269,4
rice_R_4,frame_00000.png,frame_00116.png,rice_R_4/rgb_max_lockin_f276_ps8_th8/00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.178635,0.370316,0.605071,0.208817,,lockin:lockin::None:17.35026856459463:8:8:binary:0,lockin,,,17.350269,8
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.059387,0.383284,0.636292,0.071439,,lockin:lockin::None:17.35026856459463:12:8:binary:0,lockin,,,17.350269,12
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.522217,0.502318,0.650680,0.326619,,lockin:lockin::None:27.64973143540537:4:8:binary:0,lockin,,,27.649731,4
rice_R_4,frame_00000.png,frame_00116.png,rice_R_4/rgb_max_lockin_f276_ps8_th8/00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.160934,0.637056,0.673294,0.064014,,lockin:lockin::None:27.64973143540537:8:8:binary:0,lockin,,,27.649731,8
rice_R_4,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.051272,0.639557,0.656842,0.020416,,lockin:lockin::None:27.64973143540537:12:8:binary:0,lockin,,,27.649731,12
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.030292,0.127716,0.587001,0.119894,,lockin:lockin::None:8.824865717702686:4:8:binary:0,lockin,,,8.824866,4
rice_R_8,frame_00000.png,frame_00116.png,rice_R_8/rgb_max_lockin_f276_ps8_th8/00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.586015,0.413850,0.563349,0.503608,,lockin:lockin::None:8.824865717702686:8:8:binary:0,lockin,,,8.824866,8
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.238301,0.419680,0.616971,0.221005,,lockin:lockin::None:8.824865717702686:12:8:binary:0,lockin,,,8.824866,12
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.106676,0.178202,0.513752,0.247805,,lockin:lockin::None:13.824865717702686:4:8:binary:0,lockin,,,13.824866,4
rice_R_8,frame_00000.png,frame_00116.png,rice_R_8/rgb_max_lockin_f276_ps8_th8/00000-00116-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.330367,0.414630,0.601236,0.300846,,lockin:lockin::None:13.824865717702686:8:8:binary:0,lockin,,,13.824866,8
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.099279,0.391343,0.629637,0.109316,,lockin:lockin::None:13.824865717702686:12:8:binary:0,lockin,,,13.824866,12
rice_R_8,frame_00000.png,frame_00116.png,,,,0,decode失敗,QR未検出,0.469673,0.432544,0.597567,0.379206,,lockin:lockin::None:17.35026856459463:4:8:binary:0,lockin,,,17.350269,4
