folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,task_key,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.306914,0.388776,0.588659,0.285455,,accum:accum::5:None:8:None:binary:8,accum,5,,,8
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.316200,0.395508,0.591644,0.293075,,accum:accum::5:None:8:None:binary:11,accum,5,,,8
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.325026,0.383243,0.580810,0.308300,,accum:accum::5:None:8:None:binary:2,accum,5,,,8
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.308014,0.394091,0.592178,0.289370,,accum:accum::5:None:8:None:binary:9,accum,5,,,8
rice_R_4,frame_00035.png,frame_00039.png,,,,0,decode失敗,QR未検出,0.301503,0.399626,0.597110,0.283148,,accum:accum::5:None:8:None:binary:7,accum,5,,,8
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.312359,0.394079,0.591352,0.290456,,accum:accum::5:None:8:None:binary:10,accum,5,,,8
rice_R_4,frame_00075.png,frame_00079.png,,,,0,decode失敗,QR未検出,0.488639,0.369908,0.529846,0.448007,,accum:accum::5:None:8:None:binary:15,accum,5,,,8
rice_R_4,frame_00065.png,frame_00069.png,,,,0,decode失敗,QR未検出,0.310424,0.382051,0.583039,0.295571,,accum:accum::5:None:8:None:binary:13,accum,5,,,8
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.322911,0.382288,0.580525,0.303189,,accum:accum::5:None:8:None:binary:1,accum,5,,,8
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.322210,0.385239,0.582934,0.303924,,accum:accum::5:None:8:None:binary:4,accum,5,,,8
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.508216,0.363106,0.516023,0.459619,,accum:accum::5:None:8:None:binary:3,accum,5,,,8
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.325741,0.377828,0.576396,0.307182,,accum:accum::5:None:8:None:binary:0,accum,5,,,8
rice_R_4,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.313004,0.385585,0.585109,0.295220,,accum:accum::5:None:8:None:binary:5,accum,5,,,8
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.314295,0.397692,0.593523,0.289383,,accum:accum::5:None:8:None:binary:12,accum,5,,,8
rice_R_4,frame_00070.png,frame_00074.png,,,,0,decode失敗,QR未検出,0.324896,0.384869,0.582091,0.304349,,accum:accum::5:None:8:None:binary:14,accum,5,,,8
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.317980,0.396008,0.591671,0.291503,,accum:accum::5:None:8:None:binary:6,accum,5,,,8
rice_R_4,frame_00085.png,frame_00089.png,,,,0,decode失敗,QR未検出,0.321450,0.389082,0.585977,0.302664,,accum:accum::5:None:8:None:binary:17,accum,5,,,8
rice_R_4,frame_00080.png,frame_00084.png,,,,0,decode失敗,QR未検出,0.318110,0.391044,0.588078,0.298867,,accum:accum::5:None:8:None:binary:16,accum,5,,,8
rice_R_4,frame_00095.png,frame_00099.png,,,,0,decode失敗,QR未検出,0.307144,0.394095,0.592344,0.285688,,accum:accum::5:None:8:None:binary:19,accum,5,,,8
rice_R_4,frame_00105.png,frame_00109.png,,,,0,decode失敗,QR未検出,0.302718,0.390869,0.590958,0.288877,,accum:accum::5:None:8:None:binary:21,accum,5,,,8
rice_R_4,frame_00100.png,frame_00104.png,,,,0,decode失敗,QR未検出,0.310299,0.397149,0.593870,0.283075,,accum:accum::5:None:8:None:binary:20,accum,5,,,8
rice_R_4,frame_00110.png,frame_00114.png,,,,0,decode失敗,QR未検出,0.300858,0.386622,0.588364,0.280202,,accum:accum::5:None:8:None:binary:22,accum,5,,,8
rice_R_4,frame_00090.png,frame_00094.png,,,,0,decode失敗,QR未検出,0.303883,0.395790,0.594113,0.285091,,accum:accum::5:None:8:None:binary:18,accum,5,,,8
rice_R_4,frame_00115.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.313574,0.394926,0.591721,0.286793,,accum:accum::5:None:8:None:binary:23,accum,5,,,8
rice_R_4,frame_00020.png,frame_00024.png,,,,0,decode失敗,QR未検出,0.084714,0.446297,0.642971,0.058844,,accum:accum::5:None:16:None:binary:4,accum,5,,,16
rice_R_4,frame_00010.png,frame_00014.png,,,,0,decode失敗,QR未検出,0.092755,0.449793,0.642859,0.057290,,accum:accum::5:None:16:None:binary:2,accum,5,,,16
rice_R_4,frame_00000.png,frame_00004.png,,,,0,decode失敗,QR未検出,0.096191,0.431436,0.639407,0.063509,,accum:accum::5:None:16:None:binary:0,accum,5,,,16
rice_R_4,frame_00005.png,frame_00009.png,,,,0,decode失敗,QR未検出,0.085404,0.441969,0.642257,0.056309,,accum:accum::5:None:16:None:binary:1,accum,5,,,16
rice_R_4,frame_00015.png,frame_00019.png,,,,0,decode失敗,QR未検出,0.127344,0.439508,0.637839,0.086769,,accum:accum::5:None:16:None:binary:3,accum,5,,,16
rice_R_4,frame_00025.png,frame_00029.png,,,,0,decode失敗,QR未検出,0.084284,0.461099,0.645128,0.055295,,accum:accum::5:None:16:None:binary:5,accum,5,,,16
rice_R_4,frame_00035.png,frame_00039.png,,,,0,decode失敗,QR未検出,0.080609,0.439788,0.642381,0.054451,,accum:accum::5:None:16:None:binary:7,accum,5,,,16
rice_R_4,frame_00030.png,frame_00034.png,,,,0,decode失敗,QR未検出,0.082554,0.445299,0.643008,0.055603,,accum:accum::5:None:16:None:binary:6,accum,5,,,16
rice_R_4,frame_00040.png,frame_00044.png,,,,0,decode失敗,QR未検出,0.086830,0.453309,0.643846,0.055778,,accum:accum::5:None:16:None:binary:8,accum,5,,,16
rice_R_4,frame_00050.png,frame_00054.png,,,,0,decode失敗,QR未検出,0.090750,0.462582,0.644967,0.053881,,accum:accum::5:None:16:None:binary:10,accum,5,,,16
rice_R_4,frame_00045.png,frame_00049.png,,,,0,decode失敗,QR未検出,0.086505,0.443144,0.642337,0.056443,,accum:accum::5:None:16:None:binary:9,accum,5,,,16
rice_R_4,frame_00055.png,frame_00059.png,,,,0,decode失敗,QR未検出,0.089975,0.443943,0.642154,0.056620,,accum:accum::5:None:16:None:binary:11,accum,5,,,16
rice_R_4,frame_00060.png,frame_00064.png,,,,0,decode失敗,QR未検出,0.087190,0.452542,0.643706,0.054715,,accum:accum::5:None:16:None:binary:12,accum,5,,,16
