folder,frame_1,frame_2,diff_image,analysis_image,decoded_text,success,method,note,recall,precision,accuracy,noise,gt_note,task_key,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f100_ps8_th4/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.029556,0.203392,0.617475,0.068498,,lockin:lockin::None:10.007726383422941:4:8:binary:0,lockin,,,10.007726,4
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.345362,0.331749,0.524466,0.300747,,lockin:lockin::None:10.007726383422941:8:8:binary:0,lockin,,,10.007726,8
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.326139,0.373648,0.570155,0.420600,,lockin:lockin::None:10.007726383422941:12:8:binary:0,lockin,,,10.007726,12
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f100_ps8_th4/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.103574,0.289662,0.594860,0.129820,,lockin:lockin::None:15.0:4:8:binary:0,lockin,,,15.000000,4
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.412463,0.371370,0.547210,0.510367,,lockin:lockin::None:15.0:8:8:binary:0,lockin,,,15.000000,8
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.177791,0.386719,0.611151,0.252558,,lockin:lockin::None:15.0:12:8:binary:0,lockin,,,15.000000,12
rice_R_4,frame_00000.png,frame_00119.png,rice_R_4/rgb_max_lockin_f100_ps8_th4/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.136961,0.297106,0.581956,0.158050,,lockin:lockin::None:29.99227361657706:4:8:binary:0,lockin,,,29.992274,4
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.412473,0.382064,0.558156,0.487429,,lockin:lockin::None:29.99227361657706:8:8:binary:0,lockin,,,29.992274,8
rice_R_4,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.199780,0.403482,0.614173,0.256010,,lockin:lockin::None:29.99227361657706:12:8:binary:0,lockin,,,29.992274,12
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.004630,0.086569,0.632258,0.032835,,lockin:lockin::None:10.007726383422941:4:8:binary:0,lockin,,,10.007726,4
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.105328,0.287821,0.593144,0.132719,,lockin:lockin::None:10.007726383422941:8:8:binary:0,lockin,,,10.007726,8
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_lockin_f150_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.357365,0.325057,0.512368,0.320980,,lockin:lockin::None:10.007726383422941:12:8:binary:0,lockin,,,10.007726,12
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.312054,0.322273,0.526623,0.282917,,lockin:lockin::None:15.0:4:8:binary:0,lockin,,,15.000000,4
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.213036,0.393328,0.607139,0.279624,,lockin:lockin::None:15.0:8:8:binary:0,lockin,,,15.000000,8
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_lockin_f150_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.084541,0.410727,0.634891,0.097301,,lockin:lockin::None:15.0:12:8:binary:0,lockin,,,15.000000,12
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.167114,0.314200,0.578230,0.177647,,lockin:lockin::None:29.99227361657706:4:8:binary:0,lockin,,,29.992274,4
rice_R_8,frame_00000.png,frame_00119.png,,,,0,decode失敗,QR未検出,0.400972,0.372879,0.551552,0.476456,,lockin:lockin::None:29.99227361657706:8:8:binary:0,lockin,,,29.992274,8
rice_R_8,frame_00000.png,frame_00119.png,rice_R_8/rgb_max_lockin_f150_ps8_th12/00000-00119-FRAME_rgbmax_scale1.00.png,,,0,decode失敗,QR未検出,0.196963,0.391511,0.609391,0.252393,,lockin:lockin::None:29.99227361657706:12:8:binary:0,lockin,,,29.992274,12
