folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,fourier,,,10.008709,4,0.651135,,0.651135,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999710
rice_R_8,QR未検出,,fourier,,,30.000000,12,0.713448,,0.713448,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999710
rice_R_12,QR未検出,,fourier,,,30.000000,12,0.782248,,0.782248,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999710
nagaoka_fireworks_R_4,QR未検出,,fourier,,,30.000000,12,0.829664,,0.829664,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999710
nagaoka_fireworks_R_8,QR未検出,,fourier,,,30.000000,12,0.823292,,0.823292,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999710
nagaoka_fireworks_R_12,QR未検出,,fourier,,,30.000000,12,0.775953,,0.775953,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999710
hocho_R_4,QR未検出,,fourier,,,10.008709,4,0.651135,,0.651135,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999710
hocho_R_8,QR未検出,,fourier,,,30.000000,12,0.741946,,0.741946,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999710
hocho_R_12,QR未検出,,fourier,,,30.000000,12,0.814668,,0.814668,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999710
ex_R_4,QR未検出,,fourier,,,10.008709,4,0.650732,,0.650732,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999710
ex_R_8,QR未検出,,fourier,,,30.000000,12,0.685733,,0.685733,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999710
ex_R_12,QR未検出,,fourier,,,30.000000,12,0.697092,,0.697092,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999710
rice_G_4,QR未検出,,fourier,,,10.008709,4,0.651135,,0.651135,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,1.999710
rice_G_8,QR未検出,,fourier,,,10.008709,4,0.651135,,0.651135,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,1.999710
rice_G_12,QR未検出,,fourier,,,30.000000,12,0.743246,,0.743246,frame_00000.png,frame_00119.png,r60_e250_f0.mp4,60 Hz,1/250,蛍光灯なし,60.009 fps,60,250,0,14,rice,G,G,12,,,frame_00000.png,frame_00119.png,,120,1.999710
